target_id	length	eff_length	est_counts	tpm
ENST00000533464	5218	5046.24	391	3.3454
ENST00000374647	5905	5733.24	0	0
ENST00000537196	3823	3651.24	0	0
ENST00000323688	1905	1733.24	0	0
ENST00000458064	1279	1107.24	4.32728	0.168737
ENST00000526120	496	324.245	0	0
ENST00000527580	701	529.245	12.0443	0.98257
ENST00000527735	317	145.245	64.8873	19.2885
ENST00000528644	530	358.245	0	0
ENST00000529010	2274	2102.24	0	0
ENST00000529313	937	765.245	0	0
ENST00000530527	1837	1665.24	0	0
ENST00000530964	463	291.245	0	0
ENST00000531172	514	342.245	0	0
ENST00000533738	534	362.245	0	0
ENST00000533926	498	326.245	323.741	42.8444
ENST00000622082	1369	1197.24	0	0
ENST00000239940	2261	2089.24	0	0
ENST00000423691	911	739.245	60.5399	3.53584
ENST00000452853	1780	1608.24	0	0
ENST00000461868	613	441.245	0	0
ENST00000461930	606	434.245	0	0
ENST00000475518	637	465.245	954.462	88.5761
ENST00000481275	560	388.245	0	0
ENST00000481767	1620	1448.24	0	0
ENST00000489155	636	464.245	0	0
ENST00000490975	858	686.245	12.8446	0.80813
ENST00000494827	793	621.245	0	0
ENST00000497148	743	571.245	60.4164	4.56638
ENST00000498307	556	384.245	1615.74	181.552
ENST00000262539	6832	6660.24	0	0
ENST00000374541	6703	6531.24	0	0
ENST00000412145	8765	8593.24	0	0
ENST00000446349	8630	8458.24	0	0
ENST00000389720	6321	6149.24	0	0
ENST00000389721	6705	6533.24	0	0
ENST00000389722	10063	9891.24	0	0
ENST00000553938	3456	3284.24	0	0
ENST00000556626	10153	9981.24	0	0
ENST00000296414	2955	2783.24	0	0
ENST00000512369	1440	1268.24	0	0
ENST00000264664	2193	2021.24	0	0
ENST00000513107	1131	959.245	0	0
ENST00000374720	10511	10339.2	0	0
ENST00000374723	9640	9468.24	161.365	0.735834
ENST00000374724	3088	2916.24	0	0
ENST00000261556	4264	4092.24	0	0
ENST00000538838	1638	1466.24	0	0
ENST00000555046	618	446.245	0	0
ENST00000556810	662	490.245	0	0
ENST00000263073	5960	5788.24	0	0
ENST00000354901	3473	3301.24	2.10575	0.0275403
ENST00000536871	1865	1693.24	52.3333	1.33444
ENST00000570606	572	400.245	1599.84	172.58
ENST00000570659	592	420.245	0	0
ENST00000570668	547	375.245	0	0
ENST00000571442	588	416.245	135.17	14.0207
ENST00000572205	551	379.245	0.500838	0.0570187
ENST00000572369	689	517.245	0	0
ENST00000575176	557	385.245	98.0476	10.9885
ENST00000575454	652	480.245	4.93881e-07	4.44016e-08
ENST00000575663	574	402.245	0	0
ENST00000340918	2632	2460.24	0	0
ENST00000413566	8513	8341.24	0	0
ENST00000556318	518	346.245	0	0
ENST00000621441	10589	10417.2	0	0
ENST00000427926	5513	5341.24	0	0
ENST00000449918	582	410.245	112.93	11.8852
ENST00000617926	1695	1523.24	49.5496	1.40446
ENST00000621271	5313	5141.24	1.52012	0.0127658
ENST00000622493	1714	1542.24	4.39046e-06	1.22912e-07
ENST00000215530	643	471.245	0	0
ENST00000586042	620	448.245	0	0
ENST00000166139	2533	2361.24	470.829	8.60918
ENST00000588773	693	521.245	0	0
ENST00000589185	537	365.245	52.1707	6.16711
ENST00000591573	568	396.245	0	0
ENST00000592947	949	777.245	0	0
ENST00000605925	691	519.245	0	0
ENST00000263196	4480	4308.24	0	0
ENST00000537045	4361	4189.24	12	0.123676
ENST00000545799	4484	4312.24	0	0
ENST00000615747	1235	1063.24	0	0
ENST00000292363	1690	1518.24	0	0
ENST00000589762	963	791.245	0	0
ENST00000174618	4996	4824.24	997	8.92288
ENST00000575394	606	434.245	0	0
ENST00000336332	2579	2407.24	0	0
ENST00000389709	3405	3233.24	0	0
ENST00000397625	1603	1431.24	0	0
ENST00000445478	5303	5131.24	0	0
ENST00000585429	1330	1158.24	0	0
ENST00000617192	5517	5345.24	0	0
ENST00000265421	1329	1157.24	0	0
ENST00000517393	401	229.245	0	0
ENST00000518579	744	572.245	0	0
ENST00000518925	983	811.245	18.3406	0.976115
ENST00000520008	725	553.245	119.659	9.33831
ENST00000521290	863	691.245	0	0
ENST00000521492	786	614.245	0	0
ENST00000532157	675	503.245	9.61178e-05	8.24639e-06
ENST00000156626	2570	2398.24	3089.68	55.6237
ENST00000589992	419	247.245	0	0
ENST00000590784	458	286.245	735.316	110.911
ENST00000262139	1832	1660.24	0	0
ENST00000546360	1575	1403.24	0	0
ENST00000585393	494	322.245	75.205	10.0763
ENST00000591744	742	570.245	0	0
ENST00000359927	499	327.245	0	0
ENST00000377765	4971	4799.24	0	0
ENST00000539465	5465	5293.24	276	2.25126
ENST00000378088	1672	1500.24	176	5.06512
ENST00000378094	3757	3585.24	0	0
ENST00000378103	3611	3439.24	0	0
ENST00000261797	8030	7858.24	3.15369	0.0173274
ENST00000518299	769	597.245	0	0
ENST00000519157	576	404.245	0	0
ENST00000522491	777	605.245	0	0
ENST00000523767	3449	3277.24	3606.85	47.518
ENST00000175506	2356	2184.24	0	0
ENST00000394308	1994	1822.24	0	0
ENST00000394309	2289	2117.24	0	0
ENST00000414884	584	412.245	0	0
ENST00000422745	1865	1693.24	0	0
ENST00000437628	1638	1466.24	14.2641	0.420026
ENST00000437657	745	573.245	0	0
ENST00000442734	828	656.245	0	0
ENST00000444334	1812	1640.24	211.736	5.57346
ENST00000448127	579	407.245	0	0
ENST00000451771	562	390.245	24	2.6553
ENST00000453600	573	401.245	0	0
ENST00000455086	1588	1416.24	0	0
ENST00000174653	3661	3489.24	0	0
ENST00000396926	3545	3373.24	0	0
ENST00000517499	602	430.245	0	0
ENST00000517922	1094	922.245	0	0
ENST00000517969	509	337.245	1377.99	176.417
ENST00000518421	3669	3497.24	3.40011	0.0419765
ENST00000521280	966	794.245	0	0
ENST00000522288	574	402.245	0.609536	0.0654257
ENST00000522606	462	290.245	0	0
ENST00000251102	5641	5469.24	0	0
ENST00000311183	1633	1461.24	0	0
ENST00000562761	709	537.245	0	0
ENST00000564448	4364	4192.24	0	0
ENST00000565942	378	206.245	0	0
ENST00000225276	2170	1998.24	0	0
ENST00000588920	637	465.245	0	0
ENST00000337653	2458	2286.24	0	0
ENST00000339797	2124	1952.24	0.0299032	0.000661336
ENST00000351556	2286	2114.24	0	0
ENST00000395559	2114	1942.24	24.9701	0.55508
ENST00000395562	2528	2356.24	0	0
ENST00000318607	3485	3313.24	0	0
ENST00000517403	560	388.245	0	0
ENST00000517990	487	315.245	0	0
ENST00000518196	631	459.245	0	0
ENST00000518293	608	436.245	0	0
ENST00000519004	2401	2229.24	0	0
ENST00000519100	851	679.245	0	0
ENST00000519363	453	281.245	0	0
ENST00000520142	754	582.245	0	0
ENST00000520804	493	321.245	0	0
ENST00000520868	971	799.245	0	0
ENST00000521067	492	320.245	0	0
ENST00000521865	628	456.245	0	0
ENST00000522387	2331	2159.24	0	0
ENST00000522658	736	564.245	12	0.918233
ENST00000522720	593	421.245	0	0
ENST00000523555	522	350.245	0	0
ENST00000610907	1569	1397.24	0	0
ENST00000372084	2600	2428.24	0	0
ENST00000372086	3074	2902.24	10453	155.506
ENST00000262498	1354	1182.24	0	0
ENST00000565880	572	400.245	0	0
ENST00000262506	1701	1529.24	0	0
ENST00000563307	4978	4806.24	0	0
ENST00000565188	547	375.245	0	0
ENST00000567730	947	775.245	0	0
ENST00000328736	6089	5917.24	0	0
ENST00000553531	704	532.245	0	0
ENST00000555243	1014	842.245	51	2.61439
ENST00000556564	6166	5994.24	0	0
ENST00000360403	1659	1487.24	13	0.377398
ENST00000372183	1457	1285.24	0	0
ENST00000439363	892	720.245	0	0
ENST00000620860	1923	1751.24	0	0
ENST00000348628	5322	5150.24	995	8.34131
ENST00000398376	1493	1321.24	0	0
ENST00000510347	540	368.245	0	0
ENST00000515758	557	385.245	0	0
ENST00000323668	4832	4660.24	0	0
ENST00000377797	5095	4923.24	0	0
ENST00000394269	3400	3228.24	0	0
ENST00000427724	4272	4100.24	0	0
ENST00000439160	4644	4472.24	670.112	6.46936
ENST00000445265	4825	4653.24	0	0
ENST00000504761	4467	4295.24	0	0
ENST00000513346	4646	4474.24	3.15503e-05	3.04454e-07
ENST00000513538	701	529.245	0	0
ENST00000515516	661	489.245	9682.89	854.512
ENST00000315554	1452	1280.24	0	0
ENST00000344548	2256	2084.24	0	0
ENST00000400259	2274	2102.24	0	0
ENST00000411827	597	425.245	0	0
ENST00000313367	6760	6588.24	687.686	4.50671
ENST00000396429	2707	2535.24	5945.77	101.258
ENST00000396431	2969	2797.24	663.776	10.2454
ENST00000409069	2614	2442.24	332.389	5.87619
ENST00000415162	534	362.245	470.822	56.1169
ENST00000415952	568	396.245	53.5533	5.83528
ENST00000441059	540	368.245	0	0
ENST00000166244	4943	4771.24	6048	54.7292
ENST00000374644	1802	1630.24	0	0
ENST00000538803	1773	1601.24	0	0
ENST00000262502	4208	4036.24	0	0
ENST00000438926	5567	5395.24	0	0
ENST00000563236	4208	4036.24	387.008	4.13982
ENST00000566786	3119	2947.24	0	0
ENST00000264926	5886	5714.24	0	0
ENST00000413832	581	409.245	0	0
ENST00000418463	563	391.245	0	0
ENST00000421052	582	410.245	0	0
ENST00000427329	557	385.245	0	0
ENST00000429790	516	344.245	0	0
ENST00000261173	6777	6605.24	0	0
ENST00000359142	6977	6805.24	0	0
ENST00000393164	3127	2955.24	0	0
ENST00000428670	7032	6860.24	0	0
ENST00000550716	486	314.245	0	0
ENST00000551310	607	435.245	1567	155.444
ENST00000155858	3929	3757.24	1677.54	19.2772
ENST00000528453	3535	3363.24	0	0
ENST00000533060	3562	3390.24	0	0
ENST00000533881	3902	3730.24	0.457483	0.00529513
ENST00000233154	2683	2511.24	0	0
ENST00000393348	790	618.245	0	0
ENST00000393349	2371	2199.24	1975.43	38.7818
ENST00000425756	494	322.245	11.5691	1.55007
ENST00000451463	1795	1623.24	0	0
ENST00000522586	490	318.245	0	0
ENST00000302217	6624	6452.24	0	0
ENST00000324219	7526	7354.24	0	0
ENST00000347699	3792	3620.24	0	0
ENST00000350198	7316	7144.24	5.94218	0.0359111
ENST00000350878	7640	7468.24	0	0
ENST00000413150	6958	6786.24	0	0
ENST00000417294	4251	4079.24	0	0
ENST00000418101	776	604.245	0	0
ENST00000421882	3416	3244.24	0	0
ENST00000425019	4403	4231.24	0	0
ENST00000427603	526	354.245	2443.75	297.847
ENST00000456652	3855	3683.24	3674.85	43.0772
ENST00000625522	7458	7286.24	0	0
ENST00000627726	3135	2963.24	0	0
ENST00000264968	8432	8260.24	510.707	2.66943
ENST00000393487	8382	8210.24	1.50745e-08	7.92732e-11
ENST00000409391	2018	1846.24	0	0
ENST00000414521	3709	3537.24	82.3023	1.00458
ENST00000495056	683	511.245	0	0
ENST00000264258	1865	1693.24	19.4869	0.496892
ENST00000409000	641	469.245	0	0
ENST00000409028	1110	938.245	0	0
ENST00000409038	817	645.245	0	0
ENST00000409320	716	544.245	0	0
ENST00000409650	770	598.245	6.7576	0.4877
ENST00000409711	2328	2156.24	1.24568	0.024943
ENST00000409733	825	653.245	5914.51	390.915
ENST00000441435	717	545.245	0	0
ENST00000456292	357	185.245	0	0
ENST00000382451	2722	2550.24	113.784	1.92636
ENST00000382452	3142	2970.24	1453.82	21.1328
ENST00000499869	3054	2882.24	756.077	11.3259
ENST00000502702	1691	1519.24	127.321	3.61836
ENST00000508079	812	640.245	0	0
ENST00000409604	4146	3974.24	0	0
ENST00000428135	6357	6185.24	0	0
ENST00000611725	6817	6645.24	213	1.38391
ENST00000016913	1167	995.245	0	0
ENST00000526784	578	406.245	0	0
ENST00000530007	582	410.245	0	0
ENST00000537076	1019	847.245	0	0
ENST00000336498	3299	3127.24	4368	60.3059
ENST00000507661	1934	1762.24	0	0
ENST00000265678	5824	5652.24	1213.82	9.27195
ENST00000405189	2282	2110.24	0	0
ENST00000481261	2297	2125.24	0	0
ENST00000503859	4137	3965.24	167.284	1.82147
ENST00000506565	587	415.245	0	0
ENST00000507350	596	424.245	0	0
ENST00000507371	759	587.245	20.3433	1.49569
ENST00000510118	5992	5820.24	43721.8	324.337
ENST00000511034	614	442.245	0	0
ENST00000512860	552	380.245	2774.73	315.062
ENST00000315870	3777	3605.24	0	0
ENST00000339121	1222	1050.24	0	0
ENST00000431467	1447	1275.24	0	0
ENST00000445699	1723	1551.24	0	0
ENST00000167106	5728	5556.24	0	0
ENST00000554237	1462	1290.24	0	0
ENST00000554743	1096	924.245	0	0
ENST00000157600	8405	8233.24	14.2919	0.0749475
ENST00000397386	1501	1329.24	1.86766	0.0606642
ENST00000415597	870	698.245	0	0
ENST00000426878	1170	998.245	0	0
ENST00000454244	1113	941.245	122.84	5.63479
ENST00000265758	1230	1058.24	2	0.0815987
ENST00000421304	538	366.245	0	0
ENST00000423497	1219	1047.24	0	0
ENST00000441822	632	460.245	0	0
ENST00000442099	691	519.245	0	0
ENST00000453316	452	280.245	0	0
ENST00000336735	7925	7753.24	0	0
ENST00000555824	1631	1459.24	0	0
ENST00000557372	594	422.245	0	0
ENST00000166345	2672	2500.24	15.5778	0.269007
ENST00000513435	746	574.245	21.4222	1.61067
ENST00000369762	2099	1927.24	46.7127	1.04649
ENST00000422890	867	695.245	26726.3	1659.74
ENST00000449556	720	548.245	0	0
ENST00000619046	2823	2651.24	0	0
ENST00000262965	4451	4279.24	0	0
ENST00000344749	4289	4117.24	0	0
ENST00000395423	2779	2607.24	0	0
ENST00000453954	3585	3413.24	0	0
ENST00000585731	1222	1050.24	0	0
ENST00000586318	631	459.245	0	0
ENST00000586410	288	116.245	0	0
ENST00000587235	986	814.245	0	0
ENST00000587425	629	457.245	0	0
ENST00000588136	2658	2486.24	0	0
ENST00000590436	1149	977.245	0	0
ENST00000590684	1313	1141.24	0	0
ENST00000592628	1751	1579.24	0	0
ENST00000593064	2694	2522.24	0	0
ENST00000611869	4409	4237.24	0	0
ENST00000155926	4391	4219.24	2.36569	0.0242082
ENST00000381465	2778	2606.24	3148.63	52.161
ENST00000405331	830	658.245	0	0
ENST00000233078	2160	1988.24	0	0
ENST00000336761	2290	2118.24	143.335	2.92157
ENST00000587079	2086	1914.24	43.6647	0.984855
ENST00000592453	1021	849.245	0	0
ENST00000592522	2157	1985.24	0	0
ENST00000156825	5518	5346.24	583.916	4.71564
ENST00000434436	2439	2267.24	0	0
ENST00000585967	583	411.245	5.08392	0.53375
ENST00000590550	2782	2610.24	0	0
ENST00000592361	907	735.245	0	0
ENST00000592965	568	396.245	0	0
ENST00000165524	264	92.4783	0	0
ENST00000310053	5317	5145.24	51.9862	0.436236
ENST00000392912	3896	3724.24	50.9996	0.591246
ENST00000465259	5306	5134.24	858.014	7.21534
ENST00000467858	1276	1104.24	0	0
ENST00000494055	3633	3461.24	0	0
ENST00000158526	1240	1068.24	0	0
ENST00000393600	1352	1180.24	0	0
ENST00000322269	1815	1643.24	476.713	12.5255
ENST00000359889	1712	1540.24	858.192	24.0566
ENST00000369641	1359	1187.24	13304.1	483.821
ENST00000369643	1521	1349.24	0	0
ENST00000393572	1041	869.245	0	0
ENST00000419205	1763	1591.24	0	0
ENST00000426266	936	764.245	0	0
ENST00000442929	500	328.245	0	0
ENST00000447601	1800	1628.24	0	0
ENST00000531727	704	532.245	0	0
ENST00000532935	506	334.245	0	0
ENST00000616140	4494	4322.24	462	4.615
ENST00000620219	4462	4290.24	0	0
ENST00000408978	5529	5357.24	1261	10.1628
ENST00000409044	5448	5276.24	0	0
ENST00000442690	1720	1548.24	0	0
ENST00000484338	3320	3148.24	0	0
ENST00000321348	4365	4193.24	0	0
ENST00000375252	3540	3368.24	0	0
ENST00000409484	1493	1321.24	0	0
ENST00000445146	682	510.245	0	0
ENST00000262150	6341	6169.24	175.775	1.23017
ENST00000454642	1677	1505.24	0	0
ENST00000540086	1963	1791.24	2188.96	52.762
ENST00000580157	587	415.245	1.26794	0.131836
ENST00000392090	936	764.245	0	0
ENST00000443345	1897	1725.24	0	0
ENST00000453163	2657	2485.24	0	0
ENST00000537445	1114	942.245	0	0
ENST00000538195	560	388.245	13	1.4457
ENST00000541970	3378	3206.24	0	0
ENST00000542896	1082	910.245	0	0
ENST00000614056	1287	1115.24	0	0
ENST00000266682	4879	4707.24	0	0
ENST00000309283	3108	2936.24	160	2.3527
ENST00000450363	4229	4057.24	0	0
ENST00000549540	563	391.245	0	0
ENST00000551010	546	374.245	0	0
ENST00000551612	582	410.245	0	0
ENST00000552192	2221	2049.24	0	0
ENST00000381346	2588	2416.24	0	0
ENST00000428130	1064	892.245	0	0
ENST00000553384	1926	1754.24	0	0
ENST00000554035	849	677.245	0	0
ENST00000557273	562	390.245	0	0
ENST00000557726	621	449.245	0	0
ENST00000308677	2677	2505.24	0	0
ENST00000587372	824	652.245	0	0
ENST00000589284	403	231.245	0	0
ENST00000589994	1127	955.245	0	0
ENST00000590853	1101	929.245	0	0
ENST00000593092	922	750.245	0	0
ENST00000340736	7853	7681.24	0	0
ENST00000361434	5610	5438.24	1.06521	0.00845696
ENST00000589616	675	503.245	0	0
ENST00000592164	791	619.245	211.935	14.7768
ENST00000593005	729	557.245	0	0
ENST00000168148	1024	852.245	0	0
ENST00000373368	860	688.245	0	0
ENST00000425558	508	336.245	0	0
ENST00000193403	3779	3607.24	903.246	10.8111
ENST00000376839	2824	2652.24	0	0
ENST00000394419	3464	3292.24	666.592	8.74192
ENST00000438964	3043	2871.24	0	0
ENST00000538545	2813	2641.24	0	0
ENST00000544964	891	719.245	0	0
ENST00000553290	619	447.245	397.622	38.3853
ENST00000553370	605	433.245	0	0
ENST00000553659	434	262.245	654.326	107.728
ENST00000553779	530	358.245	0	0
ENST00000555075	828	656.245	0	0
ENST00000555616	919	747.245	471.524	27.2446
ENST00000556433	1259	1087.24	0	0
ENST00000556571	568	396.245	439.69	47.9096
ENST00000347230	9675	9503.24	0	0
ENST00000555452	7309	7137.24	13	0.0786415
ENST00000557306	1533	1361.24	0	0
ENST00000262752	2547	2375.24	0	0
ENST00000620340	8169	7997.24	2368.01	12.7845
ENST00000314728	4871	4699.24	17.0745	0.156877
ENST00000347697	4664	4492.24	364.595	3.50418
ENST00000395618	2216	2044.24	4209.83	88.9142
ENST00000395620	3860	3688.24	0	0
ENST00000395626	2863	2691.24	0	0
ENST00000395628	1657	1485.24	1061.87	30.8683
ENST00000494192	959	787.245	6.04093	0.331309
ENST00000571254	1883	1711.24	0	0
ENST00000575595	1491	1319.24	0	0
ENST00000577195	563	391.245	0	0
ENST00000577692	591	419.245	0	0
ENST00000581024	639	467.245	78.1514	7.22157
ENST00000582015	562	390.245	1.27001	0.14051
ENST00000583197	637	465.245	1.54233	0.143132
ENST00000584150	578	406.245	1.62196	0.172382
ENST00000584633	546	374.245	0	0
ENST00000175756	3669	3497.24	0	0
ENST00000347849	2472	2300.24	0	0
ENST00000409022	993	821.245	0	0
ENST00000324938	2111	1939.24	0	0
ENST00000355119	2045	1873.24	0	0
ENST00000409254	867	695.245	14.7734	0.917447
ENST00000409286	1678	1506.24	0	0
ENST00000409455	2500	2328.24	114.9	2.13075
ENST00000409754	1620	1448.24	0	0
ENST00000409808	2315	2143.24	0	0
ENST00000410011	2335	2163.24	0	0
ENST00000410038	1695	1523.24	0	0
ENST00000426981	1409	1237.24	0	0
ENST00000545738	1730	1558.24	60.3263	1.67151
ENST00000612860	1617	1445.24	0	0
ENST00000347842	2684	2512.24	37	0.635885
ENST00000358078	2741	2569.24	0	0
ENST00000312358	10782	10610.2	4159.68	16.9268
ENST00000396686	1086	914.245	0	0
ENST00000396688	1457	1285.24	0	0
ENST00000396689	1274	1102.24	0	0
ENST00000396698	3379	3207.24	0	0
ENST00000412982	1085	913.245	0	0
ENST00000431523	926	754.245	0	0
ENST00000435853	605	433.245	0	0
ENST00000451076	551	379.245	29.3195	3.33792
ENST00000617028	815	643.245	450	30.2048
ENST00000263925	2953	2781.24	0	0
ENST00000306888	3757	3585.24	949	11.4284
ENST00000504299	556	384.245	0	0
ENST00000507168	572	400.245	0	0
ENST00000510143	731	559.245	0	0
ENST00000512247	603	431.245	0	0
ENST00000513421	1024	852.245	0	0
ENST00000176643	3928	3756.24	8.32155	0.0956509
ENST00000339618	3828	3656.24	5.54743e-06	6.55082e-08
ENST00000395575	3640	3468.24	6325.68	78.7475
ENST00000446398	665	493.245	0	0
ENST00000571163	590	418.245	0	0
ENST00000571537	607	435.245	0	0
ENST00000575384	450	278.245	0	0
ENST00000578696	400	228.245	0	0
ENST00000579855	3583	3411.24	0	0
ENST00000580550	540	368.245	0	0
ENST00000581518	2785	2613.24	0	0
ENST00000584332	573	401.245	0	0
ENST00000626500	995	823.245	4.91776e-08	2.57916e-09
ENST00000630662	1558	1386.24	0	0
ENST00000631291	3822	3650.24	0	0
ENST00000360110	5111	4939.24	7848	68.6021
ENST00000392396	5032	4860.24	0	0
ENST00000420415	4814	4642.24	0	0
ENST00000426789	354	182.245	0	0
ENST00000261646	4178	4006.24	0	0
ENST00000355815	4253	4081.24	7597.76	80.3771
ENST00000395757	3696	3524.24	0	0
ENST00000423161	1058	886.245	0	0
ENST00000478616	882	710.245	17.2378	1.04788
ENST00000486311	473	301.245	0	0
ENST00000577897	536	364.245	0	0
ENST00000262839	5839	5667.24	0	0
ENST00000265343	9552	9380.24	317.513	1.46146
ENST00000378595	3348	3176.24	88.2846	1.20008
ENST00000421773	541	369.245	15.2381	1.78179
ENST00000425658	513	341.245	3.96418	0.501565
ENST00000373910	2659	2487.24	0	0
ENST00000615793	2621	2449.24	0	0
ENST00000261681	5552	5380.24	14923.8	119.761
ENST00000555925	5006	4834.24	30.235	0.270036
ENST00000556345	1163	991.245	0	0
ENST00000557237	479	307.245	0	0
ENST00000557783	567	395.245	0	0
ENST00000337910	4473	4301.24	0	0
ENST00000357917	4339	4167.24	0	0
ENST00000322213	9784	9612.24	0	0
ENST00000375340	9930	9758.24	0	0
ENST00000428014	868	696.245	0	0
ENST00000470241	838	666.245	0	0
ENST00000168216	960	788.245	0	0
ENST00000375298	823	651.245	0	0
ENST00000375304	916	744.245	74	4.29294
ENST00000350490	2903	2731.24	1478.28	23.3687
ENST00000361128	3004	2832.24	1232.42	18.7875
ENST00000377810	4560	4388.24	0	0
ENST00000402010	4728	4556.24	0	0
ENST00000408948	2112	1940.24	0	0
ENST00000425897	2100	1928.24	0	0
ENST00000502399	2885	2713.24	529.512	8.42609
ENST00000508192	2924	2752.24	688.502	10.8008
ENST00000509502	2862	2690.24	0	0
ENST00000512060	411	239.245	0	0
ENST00000513765	2671	2499.24	0.285615	0.00493413
ENST00000540169	558	386.245	0	0
ENST00000543220	595	423.245	0	0
ENST00000543674	557	385.245	0	0
ENST00000353866	2872	2700.24	991.276	15.85
ENST00000358715	2988	2816.24	19.2006	0.294364
ENST00000393915	3102	2930.24	0	0
ENST00000432118	2084	1912.24	457.003	10.3185
ENST00000520345	720	548.245	685.521	53.9865
ENST00000522094	609	437.245	0	0
ENST00000266880	11133	10961.2	0	0
ENST00000432561	2648	2476.24	16.8502	0.2938
ENST00000443047	2990	2818.24	501.842	7.68825
ENST00000450056	3250	3078.24	0	0
ENST00000536932	584	412.245	0	0
ENST00000540537	913	741.245	0	0
ENST00000540963	875	703.245	83.3348	5.11634
ENST00000541817	758	586.245	564.092	41.5442
ENST00000542714	542	370.245	23.8811	2.78487
ENST00000261180	10733	10561.2	0	0
ENST00000547300	582	410.245	0	0
ENST00000166534	2230	2058.24	0	0
ENST00000360568	2313	2141.24	0	0
ENST00000379086	2223	2051.24	320.001	6.73555
ENST00000379100	2563	2391.24	0	0
ENST00000379104	2569	2397.24	0	0
ENST00000395164	568	396.245	117.884	12.8449
ENST00000401867	3349	3177.24	91.0724	1.23759
ENST00000416053	582	410.245	0	0
